android/app/NotificationManager;notify,android/content/Context;getSystemService,java/net/URL;openConnection,javax/crypto/Cipher;init,android/bluetooth/BluetoothAdapter;listenUsingRfcommWithServiceRecord,android/os/PowerManager$WakeLock;acquire,android/net/ConnectivityManager;getActiveNetworkInfo,android/telephony/TelephonyManager;getDeviceId,android/net/wifi/WifiManager;setWifiEnabled,android/media/MediaPlayer;stop,android/os/Vibrator;vibrate,android/widget/VideoView;start,android/os/PowerManager$WakeLock;release,android/content/pm/PackageManager;getPackageInfo,android.intent.action.SENDTO,javax/crypto/Cipher;getParameters,javax/net/ssl/SSLSocket;getSupportedCipherSuites,android.permission.READ_CALL_LOG,android/accounts/AccountManager;getAccountsByType,android/bluetooth/BluetoothAdapter;cancelDiscovery,android/telephony/TelephonyManager;getSubscriberId,android/widget/VideoView;setVideoPath,android/telephony/SmsManager;sendMultipartTextMessage,android/provider/Settings$System;getUriFor,javax/crypto/CipherOutputStream;close,android/provider/Settings$Secure;putString,android/provider/ContactsContract$Contacts;getLookupUri,android/media/Ringtone;play,android/telephony/TelephonyManager;getCellLocation,android.permission.ACCESS_COARSE_LOCATION,android/location/LocationManager;getLastKnownLocation,android/net/wifi/WifiManager;isWifiEnabled,android/net/wifi/WifiManager;getConnectionInfo,javax/crypto/Cipher;getInstance,android/media/MediaPlayer;start,android.intent.action.MAIN,android.intent.action.MEDIA_EJECT,android/util/Base64;decode,android/provider/ContactsContract$RawContacts;getContactLookupUri,android/app/ActivityManager;getRunningTasks,android.permission.SEND_SMS,android/provider/Settings$System;putInt,javax/crypto/Cipher;getBlockSize,android/telephony/TelephonyManager;getNeighboringCellInfo,android/net/ConnectivityManager;getAllNetworkInfo,java/net/URLConnection;connect,android/app/Activity;getSystemService,android/media/AudioManager;setMode,android/os/Vibrator;cancel,android/net/wifi/WifiManager;getConfiguredNetworks,android/telephony/TelephonyManager;getVoiceMailAlphaTag,android/media/MediaPlayer;release,android/location/LocationManager;addGpsStatusListener,java/net/URLConnection;getInputStream,android.permission.ACCESS_FINE_LOCATION,android.permission.RECEIVE_SMS,android/content/ContextWrapper;getSystemService,java/lang/Runtime;exec,android/net/wifi/WifiManager;getWifiState,android/location/LocationManager;getBestProvider,android/widget/VideoView;stopPlayback,javax/net/ssl/SSLSession;getCipherSuite,java/lang/Throwable;printStackTrace,android/bluetooth/BluetoothAdapter;disable,android.intent.action.MEDIA_MOUNTED,android/telephony/TelephonyManager;getLine1Number,android.permission.WRITE_EXTERNAL_STORAGE,javax/crypto/CipherOutputStream;flush,android.intent.category.LAUNCHER,android/bluetooth/BluetoothAdapter;getBondedDevices,android/telephony/TelephonyManager;getSimSerialNumber,android/app/KeyguardManager$KeyguardLock;reenableKeyguard,android.intent.action.SEND,android/net/wifi/WifiManager;addNetwork,android/accounts/AccountManager;updateCredentials,javax/net/ssl/SSLSocketFactory;getDefaultCipherSuites,android/content/ContentResolver;setMasterSyncAutomatically,android/telephony/TelephonyManager;getVoiceMailNumber,android/util/Base64OutputStream;write,javax/net/ssl/SSLSocketFactory;getSupportedCipherSuites,javax/crypto/Cipher;getOutputSize,android/media/AsyncPlayer;stop,android/net/ConnectivityManager;startUsingNetworkFeature,android/accounts/AccountManager;addAccount,android/net/ConnectivityManager;stopUsingNetworkFeature,android/media/AsyncPlayer;play,android/provider/Contacts$People;addToGroup,android/bluetooth/BluetoothDevice;createRfcommSocketToServiceRecord,android/bluetooth/BluetoothAdapter;enable,android/net/wifi/WifiManager$MulticastLock;acquire,javax/crypto/Cipher;wrap,android/bluetooth/BluetoothAdapter;getAddress,javax/crypto/Cipher;unwrap,android/provider/Settings$System;putFloat,android.intent.action.MEDIA_REMOVED,android/provider/Browser;clearHistory,android/net/wifi/WifiManager;disableNetwork,android/net/wifi/WifiManager;updateNetwork,android/net/wifi/WifiManager;reconnect,android/accounts/AccountManager;addOnAccountsUpdatedListener,android/net/wifi/WifiManager$MulticastLock;release,android/bluetooth/BluetoothAdapter;getName,android/net/ConnectivityManager;getNetworkInfo,android.intent.action.MEDIA_UNMOUNTED,android/net/wifi/WifiManager$WifiLock;release,android/net/wifi/WifiManager;startScan,android/bluetooth/BluetoothAdapter;isDiscovering,android/media/AudioManager;isBluetoothA2dpOn,android.permission.CAMERA,android.permission.WRITE_CONTACTS,android/location/LocationManager;getProviders,android.intent.category.BROWSABLE,android/net/wifi/WifiManager;enableNetwork,android/net/wifi/WifiManager;removeNetwork,android/bluetooth/BluetoothAdapter;isEnabled,android/app/KeyguardManager$KeyguardLock;disableKeyguard,android/bluetooth/BluetoothDevice;getBondState,java/net/URL;openStream,android/app/ActivityManager;killBackgroundProcesses,android/location/LocationManager;requestLocationUpdates,javax/crypto/Cipher;update,android/location/LocationManager;isProviderEnabled,java/net/URL;getContent,android.intent.action.EDIT,android.permission.READ_PHONE_STATE,android/accounts/AccountManager;getAccounts,android/net/wifi/WifiManager;getScanResults,android/telephony/SmsManager;sendTextMessage,android.intent.category.HOME,javax/crypto/Cipher;doFinal,android.permission.CALL_PHONE,javax/net/ssl/SSLSocket;getEnabledCipherSuites,android.permission.READ_CONTACTS,android/util/Base64;encode,android/widget/VideoView;pause,android/os/Environment;getExternalStoragePublicDirectory,android/util/Base64;encodeToString,android.intent.category.DEFAULT,android/accounts/AccountManager;blockingGetAuthToken,android/app/WallpaperManager;setResource,android.permission.READ_EXTERNAL_STORAGE,android/accounts/AccountManager;getAuthToken,android.intent.category.INFO,android.intent.action.INSERT,android/telephony/TelephonyManager;listen,android/media/MediaRecorder;setAudioSource,android/media/MediaPlayer;pause,android/media/MediaPlayer;reset,android.intent.action.BOOT_COMPLETED,android/widget/VideoView;setVideoURI,android/net/wifi/WifiManager$WifiLock;acquire,android/app/WallpaperManager;setStream,java/net/ServerSocket;bind,android.permission.RECORD_AUDIO,javax/net/ssl/SSLSocket;setEnabledCipherSuites,android.permission.READ_SMS,android/view/KeyEvent;getDeviceId,android.permission.GET_ACCOUNTS,android/provider/Settings$System;putString,android/net/ConnectivityManager;isActiveNetworkMetered,android/media/AudioManager;setSpeakerphoneOn,android/telephony/gsm/SmsManager;sendTextMessage,android.intent.action.VIEW,android.intent.category.DESK_DOCK,android.intent.action.GET_CONTENT,android/net/wifi/WifiManager;getDhcpInfo,android/provider/Browser;getAllVisitedUrls,android/accounts/AccountManager;invalidateAuthToken,android/media/RingtoneManager;setActualDefaultRingtoneUri,android/provider/Browser;getAllBookmarks,javax/crypto/Cipher;getIV,android.permission.PROCESS_OUTGOING_CALLS,android/app/ActivityManager;restartPackage,android/location/LocationManager;getProvider,android/telephony/gsm/SmsManager;sendDataMessage,android.intent.action.PICK,android/media/RingtoneManager;getRingtone,android/location/LocationManager;sendExtraCommand,android/media/Ringtone;stop,android/app/WallpaperManager;suggestDesiredDimensions,android.intent.action.ACTION_DATE_CHANGED,android/bluetooth/BluetoothAdapter;getScanMode,android.intent.action.DELETE,android/telephony/TelephonyManager;getSimCountryIso,javax/crypto/CipherOutputStream;write,android/app/DownloadManager;enqueue,android/media/MediaPlayer;setWakeMode,javax/xml/transform/TransformerException;printStackTrace,android/net/wifi/WifiManager;saveConfiguration,android/provider/Browser;truncateHistory,android/bluetooth/BluetoothDevice;getName,android/app/KeyguardManager;exitKeyguardSecurely,android/app/WallpaperManager;setBitmap,android/hardware/Camera;open,android/view/MotionEvent;getDeviceId,android.intent.category.TEST,android.intent.action.SEARCH,android/telephony/TelephonyManager;getDeviceSoftwareVersion,android/content/ContentResolver;getSyncAutomatically,android/content/Context;setWallpaper,android/app/ActivityManager;getRecentTasks,android/bluetooth/BluetoothAdapter;getState,android.intent.category.PREFERENCE,android/media/AudioManager;isWiredHeadsetOn,android/provider/Contacts$People;createPersonInMyContactsGroup,android/bluetooth/BluetoothSocket;connect,android/provider/UserDictionary$Words;addWord,android/telephony/gsm/SmsManager;sendMultipartTextMessage,android/media/AudioManager;setMicrophoneMute,label
3,13,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
