java/net/URL;openConnection,android/content/Context;getSystemService,android/net/ConnectivityManager;getActiveNetworkInfo,android/app/NotificationManager;notify,android/telephony/TelephonyManager;getDeviceId,android/content/pm/PackageManager;getPackageInfo,android/os/PowerManager$WakeLock;acquire,javax/crypto/Cipher;getInstance,javax/crypto/Cipher;init,android/os/PowerManager$WakeLock;release,android/bluetooth/BluetoothDevice;createRfcommSocketToServiceRecord,javax/crypto/Cipher;getParameters,android.permission.READ_CALL_LOG,android/widget/VideoView;start,android/media/MediaPlayer;stop,android/net/wifi/WifiManager;getConfiguredNetworks,android.intent.action.SENDTO,android/os/Vibrator;vibrate,android/provider/Settings$System;putInt,android/widget/VideoView;setVideoPath,android/accounts/AccountManager;getAccountsByType,android/bluetooth/BluetoothAdapter;cancelDiscovery,android/media/MediaPlayer;start,android/location/LocationManager;getLastKnownLocation,android/provider/Settings$Secure;getUriFor,android/telephony/TelephonyManager;getSubscriberId,javax/net/ssl/SSLSession;getCipherSuite,android/net/wifi/WifiManager;setWifiEnabled,android/media/Ringtone;play,javax/crypto/CipherOutputStream;close,android/bluetooth/BluetoothAdapter;startDiscovery,android/net/wifi/WifiManager;getConnectionInfo,android/telephony/TelephonyManager;getCellLocation,javax/crypto/Cipher;getOutputSize,android/provider/Settings$System;putFloat,android/accounts/AccountManager;addOnAccountsUpdatedListener,android/media/AudioManager;setMode,android/telephony/SmsManager;sendMultipartTextMessage,android.intent.action.MEDIA_EJECT,android.intent.action.MAIN,android/app/KeyguardManager$KeyguardLock;disableKeyguard,java/net/URLConnection;connect,javax/net/ssl/SSLSocket;getSupportedCipherSuites,android/util/Base64;decode,android/net/wifi/WifiManager;removeNetwork,android/media/MediaPlayer;release,android.permission.SEND_SMS,android.intent.action.BOOT_COMPLETED,android/telephony/TelephonyManager;getNeighboringCellInfo,android.permission.ACCESS_COARSE_LOCATION,android/net/wifi/WifiManager;isWifiEnabled,android/app/Activity;getSystemService,java/lang/Throwable;printStackTrace,android/content/ContentResolver;setMasterSyncAutomatically,android/telephony/TelephonyManager;getVoiceMailAlphaTag,android/os/Vibrator;cancel,android/location/LocationManager;addGpsStatusListener,android/telephony/TelephonyManager;getLine1Number,android/net/wifi/WifiManager;getWifiState,android/provider/ContactsContract$Contacts;getLookupUri,android.permission.RECEIVE_SMS,android/content/ContextWrapper;getSystemService,android/app/ActivityManager;getRunningTasks,java/net/URLConnection;getInputStream,android/net/ConnectivityManager;getAllNetworkInfo,java/lang/Runtime;exec,android/widget/VideoView;stopPlayback,android/net/wifi/WifiManager;disableNetwork,android/bluetooth/BluetoothAdapter;enable,android.intent.action.MEDIA_UNMOUNTED,android.intent.action.SEND,android.permission.READ_CONTACTS,android.intent.category.LAUNCHER,javax/crypto/CipherOutputStream;flush,android/provider/Settings$System;getUriFor,android/net/wifi/WifiManager;startScan,android/net/wifi/WifiManager;addNetwork,javax/net/ssl/SSLSocketFactory;getDefaultCipherSuites,android/net/wifi/WifiManager$WifiLock;release,android.permission.ACCESS_FINE_LOCATION,android/telephony/TelephonyManager;getVoiceMailNumber,android/net/ConnectivityManager;startUsingNetworkFeature,android/provider/Contacts$People;addToMyContactsGroup,android/util/Base64OutputStream;write,android/bluetooth/BluetoothAdapter;getAddress,android/media/AsyncPlayer;play,javax/net/ssl/SSLSocketFactory;getSupportedCipherSuites,android.intent.action.MEDIA_MOUNTED,android/media/AsyncPlayer;stop,android/bluetooth/BluetoothAdapter;disable,android/accounts/AccountManager;updateCredentials,android/net/wifi/WifiManager$MulticastLock;acquire,javax/crypto/Cipher;unwrap,android/net/ConnectivityManager;stopUsingNetworkFeature,android/bluetooth/BluetoothAdapter;getName,android/bluetooth/BluetoothAdapter;getBondedDevices,android/net/wifi/WifiManager$MulticastLock;release,android.intent.action.MEDIA_REMOVED,javax/crypto/Cipher;wrap,javax/crypto/Cipher;update,android/provider/Settings$Secure;putString,android/provider/Contacts$People;addToGroup,android/accounts/AccountManager;addAccount,android/telephony/TelephonyManager;getSimSerialNumber,android.permission.CAMERA,android/bluetooth/BluetoothSocket;connect,android/telephony/TelephonyManager;getSimCountryIso,android/location/LocationManager;getProviders,android/net/wifi/WifiManager;enableNetwork,android/bluetooth/BluetoothDevice;getBondState,android/provider/ContactsContract$RawContacts;getContactLookupUri,android/bluetooth/BluetoothAdapter;isEnabled,android.intent.category.HOME,android/location/LocationManager;isProviderEnabled,android/net/ConnectivityManager;getNetworkInfo,android.permission.WRITE_CONTACTS,android.intent.action.EDIT,android/net/wifi/WifiManager;getScanResults,android/location/LocationManager;getBestProvider,java/net/URL;openStream,android/accounts/AccountManager;getAccounts,android.intent.category.BROWSABLE,javax/net/ssl/SSLSocket;getEnabledCipherSuites,android/app/ActivityManager;killBackgroundProcesses,android/util/Base64;encode,android.permission.WRITE_EXTERNAL_STORAGE,android/location/LocationManager;requestLocationUpdates,android.permission.READ_PHONE_STATE,android/app/WallpaperManager;setResource,android/media/AudioManager;isBluetoothA2dpOn,javax/crypto/Cipher;doFinal,android/telephony/SmsManager;sendTextMessage,java/net/URL;getContent,android.permission.READ_EXTERNAL_STORAGE,android/os/Environment;getExternalStoragePublicDirectory,android/accounts/AccountManager;blockingGetAuthToken,android/accounts/AccountManager;getAuthToken,javax/crypto/Cipher;getBlockSize,android.intent.category.INFO,android/net/ConnectivityManager;isActiveNetworkMetered,android.intent.action.INSERT,android/util/Base64;encodeToString,android/telephony/TelephonyManager;listen,android.intent.category.DEFAULT,android/media/MediaPlayer;reset,android/media/MediaPlayer;pause,android/media/MediaRecorder;setAudioSource,android/net/wifi/WifiManager$WifiLock;acquire,android/app/KeyguardManager$KeyguardLock;reenableKeyguard,android/app/ActivityManager;restartPackage,android/app/WallpaperManager;setStream,java/net/ServerSocket;bind,android/widget/VideoView;setVideoURI,javax/net/ssl/SSLSocket;setEnabledCipherSuites,android/media/RingtoneManager;getRingtone,android.permission.GET_ACCOUNTS,javax/crypto/CipherOutputStream;write,android/widget/VideoView;pause,android.intent.category.DESK_DOCK,android.permission.READ_SMS,android/view/KeyEvent;getDeviceId,android.intent.action.VIEW,android/telephony/gsm/SmsManager;sendTextMessage,android/provider/Browser;clearHistory,android/media/RingtoneManager;setActualDefaultRingtoneUri,android/media/AudioManager;setSpeakerphoneOn,android/provider/Browser;getAllVisitedUrls,android.intent.action.GET_CONTENT,android/net/wifi/WifiManager;getDhcpInfo,android/accounts/AccountManager;invalidateAuthToken,android/provider/Settings$System;putString,android/provider/Browser;getAllBookmarks,android.permission.RECORD_AUDIO,android/location/LocationManager;getProvider,android.permission.CALL_PHONE,android/net/wifi/WifiManager;saveConfiguration,android/telephony/gsm/SmsManager;sendDataMessage,android.intent.action.PICK,android/bluetooth/BluetoothAdapter;getScanMode,android/location/LocationManager;sendExtraCommand,android/app/WallpaperManager;suggestDesiredDimensions,android/media/Ringtone;stop,android.intent.action.DELETE,android.intent.action.ACTION_DATE_CHANGED,android.intent.action.SEARCH,android.permission.PROCESS_OUTGOING_CALLS,javax/crypto/Cipher;getIV,javax/xml/transform/TransformerException;printStackTrace,android/media/MediaPlayer;setWakeMode,android/app/DownloadManager;enqueue,android/app/KeyguardManager;exitKeyguardSecurely,android/app/WallpaperManager;setBitmap,android/bluetooth/BluetoothDevice;getName,android/bluetooth/BluetoothAdapter;isDiscovering,android.intent.category.TEST,android/bluetooth/BluetoothAdapter;getState,android/hardware/Camera;open,android/content/Context;setWallpaper,android/telephony/TelephonyManager;getDeviceSoftwareVersion,android/app/ActivityManager;getRecentTasks,android.intent.category.PREFERENCE,android/media/AudioManager;isWiredHeadsetOn,android/telephony/SmsManager;sendDataMessage,android/view/MotionEvent;getDeviceId,android/telephony/gsm/SmsManager;sendMultipartTextMessage,android/provider/UserDictionary$Words;addWord,android/media/AudioManager;setMicrophoneMute,android.permission.RECEIVE_MMS,android/net/ConnectivityManager;requestRouteToHost,label
1,13,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
